styleGuide,characterName,sourceCharacterId,status,rules,identityName,propertyCode,propertyVia,reason
"Lord of the Rings, The: The Return of the King (2003)",Boromir,5f9abad2-77f0-4cc2-ab8d-e02b02236cd6,AUTO_RESOLVED,PRIMARY_ONLY,Boromir,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",Boromir As Portrayed By Sean Bean,c4f3df52-e898-4db2-9b66-7aa1cecc89b9,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Boromir,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",Cirdain as portrayed by Michael Elsworth,62afc0b0-1cf4-4e40-b2be-02775effd02c,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Cirdain,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",Corsair Captain as portrayed by Peter Tait,f05adbee-c8a5-43ce-8f42-96ff0f153c58,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Corsair Captain,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",Deagol as portrayed by Thomas Robins,42f13137-6722-4f8e-93c1-70b1c9fd5855,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Deagol,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",Denethor,ea64721b-0aa2-487b-ab80-ebd9b2e91b2f,AUTO_RESOLVED,PRIMARY_ONLY,Denethor,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",Denethor As Portrayed By John Noble,088f106c-2ce8-4485-8d95-bc0c84b11381,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Denethor,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",Elrond,ddc80200-7575-4e60-93db-77f5a91afea2,AUTO_RESOLVED,PRIMARY_ONLY,Elrond,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",Elrond As Portrayed By Hugo Weaving,2f89705e-8e6a-443a-8079-d4e199445039,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Elrond,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",Eomer as portrayed by Karl Urban,dfba52c2-f0be-4e8a-8b2a-5b6b20ba6aa7,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Eomer,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",Eowyn,1eb711df-f9a0-4008-8df8-ff94914ce806,AUTO_RESOLVED,PRIMARY_ONLY,Eowyn,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",Eowyn As Portrayed By Miranda Otto,058c06b5-b265-4fdb-9fac-542926ae0c73,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Eowyn,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",Faramir,8d71c961-ddc7-4b64-89b3-815afbb3a5af,AUTO_RESOLVED,PRIMARY_ONLY,Faramir,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",Faramir As Portrayed By David Wenham,b8c5a2d1-830b-4f61-9d28-88e4641795b8,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Faramir,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",Frodo As Portrayed By Elijah Wood,3514a35d-818a-4d96-b617-2e689253f588,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Frodo,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",Frodo Baggins,54cd6897-14c3-4509-98d5-64d4b3e9df21,AUTO_RESOLVED,PRIMARY_ONLY,Frodo Baggins,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",Galadriel,ea424578-e993-4ee4-88cf-e394b4e79365,AUTO_RESOLVED,PRIMARY_ONLY,Galadriel,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",Galadriel As Portrayed By Cate Blanchett,445f6ba2-532c-4ab3-ab76-e6ff7ae2a77e,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Galadriel,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",Gandalf,7ae4a432-69b8-4f6b-82be-b360928ef033,AUTO_RESOLVED,PRIMARY_ONLY,Gandalf,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",Gandalf As Portrayed By Ian Mckellen,e449fb71-9dc8-477e-8217-676d759f78ed,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Gandalf,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",Gimli,e9a0ac2f-4bf4-4d14-a79b-f1e40ac9a86c,AUTO_RESOLVED,PRIMARY_ONLY,Gimli,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",Gimli/Treebeard As Portrayed By John Rhys-Davies,5ad50f00-3f2d-4d99-b715-5a79c89a461f,AUTO_RESOLVED,STRIP_PORTRAYAL+SPLIT_SLASH_ALIAS+SPLIT_AKA+ALIAS_UNIQUE_MERGED,Gimli,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",Gollum,89699977-c228-4efd-b022-c5a6acf4cf09,AUTO_RESOLVED,PRIMARY_ONLY,Gollum,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",Gothmog (non-likeness),c1e4f685-efae-404f-8154-51bb7b498ac0,AUTO_RESOLVED,STRIP_LIKENESS+PRIMARY_ONLY,Gothmog,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",King of the Dead (non-likeness),8866ff77-d21a-41e7-af4b-43d0649afd21,AUTO_RESOLVED,STRIP_LIKENESS+PRIMARY_ONLY,King of the Dead,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",Legolas,dcbd36e4-4fa4-4463-be07-e1a7c87ad327,AUTO_RESOLVED,PRIMARY_ONLY,Legolas,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",Legolas As Portrayed By Orlando Bloom,4bb00d4a-5270-4841-8292-30a75f8d4af6,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Legolas,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",Merry,cc988a04-2628-4192-812e-533f90bf357a,AUTO_RESOLVED,PRIMARY_ONLY,Merry,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",Merry As Portrayed By Dominic Monaghan,40823b5e-7774-4fe7-bb73-e93b25ee0d77,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Merry,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",No Reportable Elements,216dd743-04d9-4cf4-8e88-bdd3652602aa,SENTINEL_EXCLUDED,SENTINEL,,,,Royalty reporting sentinel (model doc §2.3)
"Lord of the Rings, The: The Return of the King (2003)",One Ring,4515ed4e-01bb-40c6-a0aa-c3ce04150eef,AUTO_RESOLVED,PRIMARY_ONLY,One Ring,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",Pippin,b6ba1342-d628-4d20-88b4-ccb84df1fb7e,AUTO_RESOLVED,PRIMARY_ONLY,Pippin,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",Pippin As Portrayed By Billy Boyd,5f117d2b-0e6f-4c86-90db-dad5f88e0337,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Pippin,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",Rose Cotton aka Rosie as portrayed by Sarah McLeod,ab124501-cdfb-49e9-81b4-116aeef42c9d,AUTO_RESOLVED,STRIP_PORTRAYAL+SPLIT_AKA+ALIAS_UNIQUE_MERGED,Rose Cotton,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",Samwise Gamgee,e39481ed-9f3c-413a-b4b1-d75b8cb4cafe,AUTO_RESOLVED,PRIMARY_ONLY,Samwise Gamgee,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",Samwise Gamgee As Portrayed By Sean Astin,5a013757-5d71-4cae-8d12-a1b55830f45c,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Samwise Gamgee,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",Saruman,aa1b7fda-7afe-4c13-988f-4dae157c9313,AUTO_RESOLVED,PRIMARY_ONLY,Saruman,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",Saruman As Portrayed By Christopher Lee,e99a3037-1ae3-4355-bd70-6c00b0ea960a,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Saruman,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",Sauron (non-likeness),f2298fac-dcee-457a-8cd2-acb735da4280,AUTO_RESOLVED,STRIP_LIKENESS+PRIMARY_ONLY,Sauron,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",Shelob (non-likeness),7d46341f-8bca-4c05-b8cd-472ffa75bbcb,AUTO_RESOLVED,STRIP_LIKENESS+PRIMARY_ONLY,Shelob,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",Smeagol as portrayed by Andy Serkis,81f44a40-5dff-4e2d-88a5-a3d2cc05e07a,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Smeagol,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",Theoden,c55735e0-fb47-436e-b0a8-c789bea7a689,AUTO_RESOLVED,PRIMARY_ONLY,Theoden,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",Theoden As Portrayed By Bernard Hill,baea7f44-7922-4715-bcc1-8b356576d31b,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Theoden,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",Witch-king of Angmar (non-likeness),1258cf98-4943-48b7-a9c2-2ec8c2db773f,AUTO_RESOLVED,STRIP_LIKENESS+PRIMARY_ONLY,Witch-king of Angmar,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",Wormtongue,6e31aa78-0190-4abf-81d1-fd4053f51578,AUTO_RESOLVED,PRIMARY_ONLY,Wormtongue,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Return of the King (2003)",Wormtongue As Portrayed By Brad Dourif,ce1f6047-9d99-479b-a9a1-6b37686a30b1,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Wormtongue,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Aragorn/Strider,558d8fc7-4561-4d3e-b706-250a2363aeaf,AUTO_RESOLVED,SPLIT_SLASH_ALIAS+SPLIT_AKA+ALIAS_UNIQUE_MERGED,Aragorn,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Aragorn/Strider/Elessar As Portrayed By Viggo Mortensen,6fa64af7-21f5-4d4f-b3e2-de6955105b2b,AUTO_RESOLVED,STRIP_PORTRAYAL+SPLIT_SLASH_ALIAS+SPLIT_AKA+ALIAS_UNIQUE_MERGED,Aragorn,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Arwen,cf11a7b6-0c08-4d46-90a0-a15f282b1652,AUTO_RESOLVED,PRIMARY_ONLY,Arwen,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Arwen As Portrayed By Liv Tyler,14b70667-a426-4af3-a0de-3a67b33d6fcd,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Arwen,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Balrog,cb96a116-46ec-44aa-952a-d435b34c6933,AUTO_RESOLVED,PRIMARY_ONLY,Balrog,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Bilbo Baggins,f8777ba4-a0c2-443c-b81d-4a5edd35a518,AUTO_RESOLVED,PRIMARY_ONLY,Bilbo Baggins,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Bilbo Baggins As Portrayed By Ian Holm,c787e0a4-03dd-406d-8559-43a70f4aa612,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Bilbo Baggins,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Boromir,89720858-f3df-4905-a227-1748fa595186,AUTO_RESOLVED,PRIMARY_ONLY,Boromir,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Boromir As Portrayed By Sean Bean,51bdada0-2fbc-495f-a7a5-f48a54d511c6,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Boromir,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Cirdain as portrayed by Michael Elsworth,d07272d5-f490-4da6-9a27-03e1adffa571,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Cirdain,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Corsair Captain as portrayed by Peter Tait,fb08d5e2-78fb-4ff9-a5e1-9c43ea2a82ad,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Corsair Captain,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Deagol as portrayed by Thomas Robins,5ae81415-c314-4c2f-a0c7-0fcc61313bdc,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Deagol,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Denethor,f7c787d6-75aa-4bef-a544-56e2f74665d6,AUTO_RESOLVED,PRIMARY_ONLY,Denethor,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Denethor As Portrayed By John Noble,a0293fb0-b3cd-47cd-9cbc-79a8b2da3cf2,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Denethor,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Elrond,aebbd44d-5fe2-4657-9047-8b8a51c3541b,AUTO_RESOLVED,PRIMARY_ONLY,Elrond,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Elrond As Portrayed By Hugo Weaving,4a882963-9525-4c18-8a25-307196a5b274,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Elrond,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Eomer as portrayed by Karl Urban,e3b10518-91c2-42ae-873f-412b5bcf92ad,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Eomer,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Eowyn,a2c2d63c-b3de-49f7-a28d-d97f0509aa1f,AUTO_RESOLVED,PRIMARY_ONLY,Eowyn,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Eowyn As Portrayed By Miranda Otto,7062ce8f-0b2a-4ded-a8cb-9baabc12c6ea,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Eowyn,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Faramir,14f11c55-a30a-4e80-bd04-c4e498117c4f,AUTO_RESOLVED,PRIMARY_ONLY,Faramir,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Faramir As Portrayed By David Wenham,f1f32231-d65f-41b7-be3b-15c19504e61d,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Faramir,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Fellbeast,5c70f19b-5ef3-4e1c-af64-7eaf6987ba0b,AUTO_RESOLVED,PRIMARY_ONLY,Fellbeast,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Frodo As Portrayed By Elijah Wood,38f8d8c4-b8f7-42d6-983f-8377912ced29,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Frodo,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Frodo Baggins,e3cbb448-4dba-4072-a86c-5647e0685e65,AUTO_RESOLVED,PRIMARY_ONLY,Frodo Baggins,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Galadriel,bef9adfc-cc28-4037-b872-735507160cdc,AUTO_RESOLVED,PRIMARY_ONLY,Galadriel,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Galadriel As Portrayed By Cate Blanchett,65d1cfda-8aec-4290-9d5a-422e56976952,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Galadriel,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Gandalf,fddf870d-1e8b-4d85-af8a-4615ae5ba2ab,AUTO_RESOLVED,PRIMARY_ONLY,Gandalf,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Gandalf As Portrayed By Ian Mckellen,20e127bb-58c6-459b-b950-758c286b516d,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Gandalf,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Gimli/Treebeard,c1bf5d16-1d88-4ef4-ac53-ac2b00fe1902,AUTO_RESOLVED,SPLIT_SLASH_ALIAS+SPLIT_AKA+ALIAS_UNIQUE_MERGED,Gimli,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Gimli/Treebeard As Portrayed By John Rhys-Davies,2e7d583e-aa9c-464f-a463-3db8aeeab4c8,AUTO_RESOLVED,STRIP_PORTRAYAL+SPLIT_SLASH_ALIAS+SPLIT_AKA+ALIAS_UNIQUE_MERGED,Gimli,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Gollum,2a7ddcc7-9bba-48a5-a549-4c496ee68155,AUTO_RESOLVED,PRIMARY_ONLY,Gollum,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Guritz (non-likeness),bd7bd54a-8d1a-4766-8b7a-5b77de8b958e,AUTO_RESOLVED,STRIP_LIKENESS+PRIMARY_ONLY,Guritz,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Haldir as portrayed by Craig Parker,94cdf5d8-6073-4c6e-9b3a-cfb0bfa3d5e6,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Haldir,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Legolas,6cdd16d9-98c2-4e07-9af9-60414fb2caac,AUTO_RESOLVED,PRIMARY_ONLY,Legolas,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Legolas As Portrayed By Orlando Bloom,b04745ea-c26e-4a4e-8e6f-48ba8d754096,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Legolas,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Lurtz (non-likeness),e70b0ae7-d6b9-451f-83ea-c4c14617a2af,AUTO_RESOLVED,STRIP_LIKENESS+PRIMARY_ONLY,Lurtz,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Merry,7c8cee6b-01f5-40c3-ae89-893eb060d9cb,AUTO_RESOLVED,PRIMARY_ONLY,Merry,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Merry As Portrayed By Dominic Monaghan,5e1fb18e-3b8d-4c3c-8129-3b12d2820a2a,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Merry,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",No Reportable Elements,44012003-904c-4992-b919-550f00e93083,SENTINEL_EXCLUDED,SENTINEL,,,,Royalty reporting sentinel (model doc §2.3)
"Lord of the Rings, The: The Two Towers (2002)",Orcs,d14e1e9a-5e8a-4cbf-b4c0-fd26ec2c1c36,AUTO_RESOLVED,PRIMARY_ONLY,Orcs,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Pippin,eb577240-b141-4b15-8d72-d0816af8cebc,AUTO_RESOLVED,PRIMARY_ONLY,Pippin,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Pippin As Portrayed By Billy Boyd,ade72830-a0e2-4235-a102-699c11ecbe11,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Pippin,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Ringwraiths,c18e85af-9e02-4c3b-b4ea-14c6be52cacc,AUTO_RESOLVED,PRIMARY_ONLY,Ringwraiths,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Samwise Gamgee,2307dc11-9e13-4e54-a475-6a5737b33775,AUTO_RESOLVED,PRIMARY_ONLY,Samwise Gamgee,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Samwise Gamgee As Portrayed By Sean Astin,4af9f07a-8d46-4a6d-87f9-933902b7dbcf,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Samwise Gamgee,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Saruman,4ebdc10d-87fe-4575-b9a5-4832c450741b,AUTO_RESOLVED,PRIMARY_ONLY,Saruman,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Saruman As Portrayed By Christopher Lee,26c9c9e2-0a3f-406f-b3e5-d4fb3662d238,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Saruman,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Sauron,c4fe1189-3615-4370-8eb0-f44dc46e1ce3,AUTO_RESOLVED,PRIMARY_ONLY,Sauron,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",The One Ring,eafbb96c-8eb4-4a60-920a-239272b4c64a,AUTO_RESOLVED,PRIMARY_ONLY,The One Ring,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Theoden,f4abb92d-dd4b-47fc-b1bc-4dd9971b6f1f,AUTO_RESOLVED,PRIMARY_ONLY,Theoden,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Theoden As Portrayed By Bernard Hill,3b661de3-da91-401d-b849-ccbbd24b80ab,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Theoden,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Theodred (non-likeness),60f6a667-ed53-49ac-9498-30c7f17b27e8,AUTO_RESOLVED,STRIP_LIKENESS+PRIMARY_ONLY,Theodred,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Uruks,a2c47028-23b4-4c4c-9c19-43b40f171981,AUTO_RESOLVED,PRIMARY_ONLY,Uruks,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Witch-King of Angmar,390aa518-48c0-4343-bd41-48da577f08b6,AUTO_RESOLVED,PRIMARY_ONLY,Witch-king of Angmar,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Wormtongue,841b7496-f1ad-4d69-b280-5b0c1f9a3c57,AUTO_RESOLVED,PRIMARY_ONLY,Wormtongue,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The Two Towers (2002)",Wormtongue As Portrayed By Brad Dourif,c9a8e11b-6f7a-4ac1-ad23-e83457222956,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Wormtongue,LR,STYLE_GUIDE_CODE,
"Lord of the Rings, The: The War Of The Rohirrim (2024)",No Reportable Elements,ed36de29-2229-4510-8654-ed2e82b7ba4f,SENTINEL_EXCLUDED,SENTINEL,,,,Royalty reporting sentinel (model doc §2.3)
"Lost Boys, The (1987) ",Alan Frog as portrayed by Jamison Newlander,61353b8f-ca5e-4bfc-af42-afbbce188b37,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Alan Frog,LB,STYLE_GUIDE_CODE,
"Lost Boys, The (1987) ",David as portrayed by Kiefer Sutherland,f92b741f-079c-498a-9dcd-43e401e2528d,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,David,LB,STYLE_GUIDE_CODE,
"Lost Boys, The (1987) ",DWAYNE as portrayed by Billie Wirth,ad7d2de4-b091-4bf7-8784-23d6eff01464,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,DWAYNE,LB,STYLE_GUIDE_CODE,
"Lost Boys, The (1987) ",Edgar Frog,92c1dfee-cd5e-455d-aa44-7eecb8d41171,AUTO_RESOLVED,PRIMARY_ONLY,Edgar Frog,LB,STYLE_GUIDE_CODE,
"Lost Boys, The (1987) ",Edgar Frog as portrayed by Corey Feldman,6a3651c3-5ffd-4b7e-b734-ccd480b273b1,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Edgar Frog,LB,STYLE_GUIDE_CODE,
"Lost Boys, The (1987) ",Grandpa,9fba34cf-8de1-45ba-b84d-18bb756cc647,AUTO_RESOLVED,PRIMARY_ONLY,Grandpa,LB,STYLE_GUIDE_CODE,
"Lost Boys, The (1987) ",Laddie Thompson as portrayed by Chance Michael Corbitt,f4836a8b-8ff5-4ea0-a07b-061c908926cf,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Laddie Thompson,LB,STYLE_GUIDE_CODE,
"Lost Boys, The (1987) ",Lucy,ac213f4b-ffd3-42f2-9a2a-1dfcb6558441,AUTO_RESOLVED,PRIMARY_ONLY,Lucy,LB,STYLE_GUIDE_CODE,
"Lost Boys, The (1987) ",Lucy Emerson as portrayed by Diane Weist,630f05c3-eb39-4f3e-9431-8726724477c3,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Lucy Emerson,LB,STYLE_GUIDE_CODE,
"Lost Boys, The (1987) ",Marko as portrayed by Alexander Winter,8845bf1f-78c5-4398-a76b-d77d9ede3ecf,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Marko,LB,STYLE_GUIDE_CODE,
"Lost Boys, The (1987) ",Max,c28c40b1-4dec-410e-b088-6cfd581ef15e,AUTO_RESOLVED,PRIMARY_ONLY,Max,LB,STYLE_GUIDE_CODE,
"Lost Boys, The (1987) ",Max as portrayed by Edward Herrmann,5516520a-b0c3-48b6-a185-1092f8a83075,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Max,LB,STYLE_GUIDE_CODE,
